adjusted_opening,adjusted_total_gross,budget,close,distributor,genre,movie_title,open,rank,rating,release_date,runtime,studio,total_gross,year,theaters_opening,theaters_gross
"$10,300","$119,000",,12/8,The Orchard,Documentary,Rich Hill,8/1,357,Unrated,"August 1, 2014",1 hrs. 31 min.,Orch.,"$111,376",2014,1,28
,"$119,000",,1/22,Gathr Films,Documentary,Penton: The John Penton Story,6/23,358,Unrated,"June 23, 2014",,Gathr,"$112,159",2014,,14
,"$118,600",,-,Phase 4,Documentary,Duran Duran: Unstaged,9/10,359,Unrated,"September 10, 2014",1 hrs. 50 min.,P4,"$110,746",2014,,
"$15,700","$118,100",,11/20,Rocky Mountain Pictures,Documentary,God the Father,10/17,360,R,"October 17, 2014",1 hrs. 41 min.,RM,"$113,276",2014,1,15
"$72,900","$117,800",,10/12,Cohen Media Group,Foreign,The Liberator,10/3,361,Unrated,"October 3, 2014",1 hrs. 59 min.,Cohen,"$113,067",2014,76,77
"$4,500","$115,700",,2/12,Drafthouse,Documentary,The Overnighters,10/10,362,PG-13,"October 10, 2014",1 hrs. 30 min.,Drft.,"$110,763",2014,1,23
"$18,500","$112,500",,7/17,Samuel Goldwyn,Documentary,Ivory Tower,6/13,363,PG-13,"June 13, 2014",1 hrs. 30 min.,Gold.,"$106,771",2014,2,12
"$13,100","$112,400",,4/9,Dada Films,Comedy,Six Dance Lessons in Six Weeks,12/12,364,Unrated,"December 12, 2014",1 hrs. 47 min.,Da.,"$106,323",2014,7,13
"$12,100","$109,800",,10/9,Amplify,Drama,God Help the Girl,9/5,365,Unrated,"September 5, 2014",1 hrs. 51 min.,Ampl.,"$102,757",2014,2,59
"$17,700","$109,100",,10/2,Oscilloscope Pictures,Sci-Fi,Coherence,6/20,366,Unrated,"June 20, 2014",1 hrs. 29 min.,Osci.,"$102,617",2014,2,7
"$2,800","$108,700",,3/13,IFC,Crime Drama,The Best Offer,1/3,367,R,"January 3, 2014",2 hrs. 11 min.,IFC,"$100,035",2014,1,15
"$29,200","$108,400",,5/8,Walking on Water Films,Documentary,Beyond Sight: The Derek Rabelo Story,3/7,368,PG,"March 7, 2014",1 hrs. 34 min.,WOWF,"$101,074",2014,2,2
"$15,200","$107,300",,8/14,Saboteur Media,Documentary,Korengal,5/30,369,R,"May 30, 2014",1 hrs. 25 min.,Sab.,"$101,310",2014,1,11
"$52,400","$107,300",,1/1,China Lion,Foreign,The Golden Era,10/17,370,Unrated,"October 17, 2014",2 hrs. 57 min.,CL,"$102,931",2014,15,15
"$27,400","$105,900",,3/5,Strand,Foreign,The Way He Looks,11/7,371,Unrated,"November 7, 2014",1 hrs. 35 min.,Strand,"$101,451",2014,9,14
"$34,800","$105,500",,11/13,Weinstein Company,Musical,One Chance,10/10,372,PG-13,"October 10, 2014",1 hrs. 40 min.,Wein.,"$101,196",2014,43,43
"$14,100","$104,200",,5/1,Zeitgeist,Foreign,Child's Pose,2/19,373,Unrated,"February 19, 2014",1 hrs. 52 min.,Zeit.,"$97,170",2014,2,10
"$19,300","$100,700",,2/15,Rialto,Foreign,Hiroshima Mon Amour (2014 re-release),10/17,374,Unrated,"October 17, 2014",1 hrs. 32 min.,Rialto,"$96,439",2014,5,7
"$8,000","$99,500",,3/27,Music Box Films,Foreign,Generation War,1/15,375,Unrated,"January 15, 2014",4 hrs. 30 min.,MBox,"$91,595",2014,1,7
"$40,900","$99,000",,4/17,"Monterey Media, Inc.",Romantic Comedy,Girl on a Bicycle,2/14,376,R,"February 14, 2014",1 hrs. 41 min.,Mont.,"$91,401",2014,52,52
"$59,300","$95,900",,4/24,Entertainment One,Comedy,Cuban Fury,4/11,377,R,"April 11, 2014",1 hrs. 38 min.,EOne,"$92,384",2014,79,79
"$45,200","$94,800",,10/23,Submarine Deluxe,Documentary,Pump,9/19,378,PG,"September 19, 2014",1 hrs. 28 min.,SD,"$89,787",2014,3,10
"$17,000","$94,500",,9/11,A24,Comedy,Life After Beth,8/15,379,R,"August 15, 2014",1 hrs. 31 min.,A24,"$88,273",2014,2,30
"$9,000","$94,200",,-,Rocky Mountain Pictures,Documentary,The Principle,10/24,380,PG,"October 24, 2014",,RM,"$89,543",2014,1,3
"$16,700","$93,100",,4/24,Cohen Media Group,Drama,Breathe In,3/28,381,R,"March 28, 2014",1 hrs. 38 min.,Cohen,"$89,661",2014,18,41
"$7,000","$92,000",,1/15,Bond/360,Documentary,Advanced Style,9/26,382,Unrated,"September 26, 2014",1 hrs. 12 min.,B360,"$87,879",2014,1,12
"$9,900","$91,200",,-,Cinedigm Entertainment,Documentary,Visitors (2014),1/24,383,Unrated,"January 24, 2014",1 hrs. 27 min.,Cdgm.,"$84,577",2014,1,13
"$47,900","$89,800",,2/27,Oscilloscope Pictures,Documentary,12 O'Clock Boys,1/31,384,Unrated,"January 31, 2014",1 hrs. 16 min.,Osci.,"$82,614",2014,21,21
"$8,000","$87,700",,5/15,Entertainment One,Foreign,Watermark,4/4,385,PG,"April 4, 2014",1 hrs. 30 min.,EOne,"$84,464",2014,2,16
"$40,900","$85,500","$600,000",5/27,North/South Pictures,Crime Drama,Water & Power,5/2,386,Unrated,"May 2, 2014",1 hrs. 28 min.,NS,"$82,312",2014,16,16
"$4,400","$84,200",,11/20,"Monterey Media, Inc.",Drama,Fort McCoy,8/15,387,R,"August 15, 2014",1 hrs. 41 min.,Mont.,"$78,948",2014,2,14
"$50,500","$81,700",,3/27,Samuel Goldwyn,Comedy,Better Living Through Chemistry,3/14,388,Unrated,"March 14, 2014",1 hrs. 31 min.,Gold.,"$75,143",2014,61,61
"$14,800","$81,200",,8/21,Magnolia,Documentary,Whitey: USA v. James J. Bulger,6/27,389,R,"June 27, 2014",1 hrs. 47 min.,Magn.,"$75,881",2014,3,9
"$12,500","$79,200",,6/29,Distrib Films,Foreign,Just a Sigh,3/21,390,Unrated,"March 21, 2014",1 hrs. 45 min.,Distrib.,"$75,531",2014,2,6
"$14,000","$77,200",,-,The Film Desk,Foreign,"Je T'aime, Je T'aime (2014 re-issue)",2/14,391,Unrated,"February 14, 2014",,FDesk,"$71,717",2014,1,2
"$4,900","$76,700",,10/9,GKIDS,Animation,A Letter to Momo,7/23,392,Unrated,"July 23, 2014",2 hrs. 0 min.,GK,"$71,712",2014,1,7
"$1,300","$75,200",,1/1,Dada Films,Foreign,"Flamenco, Flamenco",7/18,393,Unrated,"July 18, 2014",1 hrs. 36 min.,Da.,"$71,732",2014,1,5
"$48,200","$74,800",,4/17,Word Films,Documentary,Veil of Tears,3/28,394,PG-13,"March 28, 2014",1 hrs. 25 min.,WF,"$72,078",2014,8,8
"$4,400","$73,900",,12/11,Amplify,Drama,The Better Angels,11/7,395,PG,"November 7, 2014",1 hrs. 35 min.,Ampl.,"$70,918",2014,2,24
"$27,400","$72,900",,10/26,Abramorama,Documentary,Take Me to the River,9/12,396,PG,"September 12, 2014",1 hrs. 35 min.,Abr.,"$68,598",2014,12,13
"$4,700","$70,200",,8/14,Sony Classics,Documentary,For No Good Reason,4/25,397,R,"April 25, 2014",1 hrs. 29 min.,SPC,"$67,421",2014,2,21
"$3,300","$70,100",,11/20,Sony Classics,Foreign,The Notebook (2014),8/29,398,R,"August 29, 2014",1 hrs. 49 min.,SPC,"$66,559",2014,2,15
"$43,500","$69,600",,3/27,Radius-TWC,Comedy,Art of the Steal,3/14,399,R,"March 14, 2014",1 hrs. 35 min.,RTWC,"$64,065",2014,60,60
"$10,100","$69,400",,1/29,First Run,Documentary,Through a Lens Darkly,8/27,400,Unrated,"August 27, 2014",1 hrs. 30 min.,FRun,"$65,169",2014,1,3
"$5,900","$68,300",,10/12,Distrib Films,Foreign,Jealousy,8/15,401,Unrated,"August 15, 2014",1 hrs. 17 min.,Distrib.,"$63,946",2014,1,6
"$9,400","$66,500",,9/4,Music Box Films,Foreign,The Last Sentence,6/20,402,Unrated,"June 20, 2014",2 hrs. 6 min.,MBox,"$62,506",2014,2,6
"$34,100","$66,100",,6/19,UTV Communications,Foreign,Heropanti,5/23,403,Unrated,"May 23, 2014",2 hrs. 26 min.,UTV,"$63,649",2014,16,16
"$8,600","$65,700",,7/3,CJ Entertainment,Foreign,No Tears for the Dead,6/13,404,Unrated,"June 13, 2014",1 hrs. 56 min.,CJ,"$63,063",2014,1,13
"$4,700","$64,800",,8/28,Zeitgeist,Foreign,Siddharth,6/27,405,Unrated,"June 27, 2014",1 hrs. 37 min.,Zeit.,"$60,537",2014,1,6
"$11,700","$63,700",,10/16,Magnolia,Drama,Frontera,9/5,406,PG-13,"September 5, 2014",1 hrs. 43 min.,Magn.,"$59,696",2014,3,14
"$4,800","$63,400",,6/19,IFC,Foreign,Young and Beautiful,4/25,407,Unrated,"April 25, 2014",1 hrs. 33 min.,IFC,"$61,067",2014,1,8
"$6,900","$63,200",,12/4,Strand,Foreign,Wetlands,9/5,408,Unrated,"September 5, 2014",1 hrs. 45 min.,Strand,"$59,478",2014,1,10
"$20,300","$62,800",,5/15,Drafthouse,Comedy Thriller,Cheap Thrills,3/21,409,Unrated,"March 21, 2014",1 hrs. 25 min.,Drft.,"$59,424",2014,2,18
"$4,000","$62,400",,8/7,Strand,Foreign,Bicycling with Moliere,4/23,410,Unrated,"April 23, 2014",1 hrs. 44 min.,Strand,"$59,874",2014,1,6
,"$62,300",,12/18,Kino Lorber,Foreign,The Conformist (2014 re-release),8/29,411,R,"August 29, 2014",1 hrs. 51 min.,KL,"$58,657",2014,,4
"$2,200","$61,600",,4/30,First Run,Documentary,Sagrada: The Mystery of Creation,9/12,412,Unrated,"September 12, 2014",1 hrs. 29 min.,FRun,"$58,755",2014,1,5
"$41,300","$61,500",,5/8,Focus Features,Romantic Comedy,Walk of Shame,5/2,413,R,"May 2, 2014",1 hrs. 35 min.,Focus,"$59,209",2014,51,51
"$31,800","$61,500",,3/13,Cinedigm Entertainment,Crime Drama,The Bag Man,2/28,414,R,"February 28, 2014",1 hrs. 48 min.,Cdgm.,"$56,574",2014,2,15
"$5,000","$61,500",,9/18,Kino Lorber,Foreign,The Rocket (2014),1/10,415,Unrated,"January 10, 2014",1 hrs. 36 min.,KL,"$56,823",2014,2,7
"$50,700","$61,400",,12/11,Abramorama,Drama,The One I Wrote For You,12/5,416,Unrated,"December 5, 2014",1 hrs. 50 min.,Abr.,"$58,872",2014,49,49
"$39,000","$60,700",,10/30,Samuel Goldwyn,Comedy / Drama,Rudderless,10/17,417,R,"October 17, 2014",1 hrs. 45 min.,Gold.,"$58,293",2014,18,18
"$5,500","$60,300",,8/14,Drafthouse,Foreign,Borgman,6/6,418,Unrated,"June 6, 2014",1 hrs. 53 min.,Drft.,"$57,474",2014,2,14
"$10,100","$60,300",,7/3,Big World Pictures,Foreign,In Bloom,1/10,419,Unrated,"January 10, 2014",1 hrs. 42 min.,BWP,"$56,092",2014,2,4
"$8,200","$59,700",,6/19,Abramorama,Documentary,Big Men,3/14,420,Unrated,"March 14, 2014",1 hrs. 39 min.,Abr.,"$56,286",2014,1,3
"$9,100","$59,500",,7/24,Film Movement,Foreign,Ilo Ilo,4/4,421,Unrated,"April 4, 2014",1 hrs. 39 min.,FM,"$56,773",2014,2,4
"$7,900","$59,000",,7/31,IFC,Drama,Hellion,6/13,422,R,"June 13, 2014",1 hrs. 49 min.,IFC,"$55,708",2014,1,9
"$11,100","$58,700",,10/30,Tribeca Film,Drama,Starred Up,8/27,423,Unrated,"August 27, 2014",1 hrs. 45 min.,Trib.,"$54,915",2014,2,7
"$36,700","$58,500",,2/20,Anchor Bay Films,Romance,At Middleton,1/31,424,R,"January 31, 2014",1 hrs. 39 min.,Anch.,"$53,837",2014,20,20
"$5,000","$57,200",,1/15,"Monterey Media, Inc.",Drama,Half of a Yellow Sun,5/16,425,R,"May 16, 2014",1 hrs. 53 min.,Mont.,"$54,529",2014,1,7
"$24,500","$56,600",,9/25,Starz Media,Documentary,To Be Takei,8/22,426,Unrated,"August 22, 2014",1 hrs. 33 min.,SM,"$52,823",2014,22,22
"$5,500","$56,300",,12/18,Oscilloscope Pictures,Drama,Low Down,10/24,427,R,"October 24, 2014",1 hrs. 54 min.,Osci.,"$54,051",2014,1,8
"$25,100","$56,200",,11/20,Film Movement,Foreign,"1,000 Times Good Night",10/24,428,Unrated,"October 24, 2014",1 hrs. 57 min.,FM,"$53,895",2014,24,24
"$6,200","$56,100",,5/22,IFC,Drama,Hateship Loveship,4/11,429,R,"April 11, 2014",1 hrs. 42 min.,IFC,"$54,030",2014,1,15
"$11,000","$55,000",,5/29,Strand,Foreign,The Missing Picture,3/19,430,Unrated,"March 19, 2014",1 hrs. 32 min.,Strand,"$52,164",2014,5,9
"$26,800","$54,900",,6/26,Gravitas Ventures,Comedy,Ping Pong Summer,6/6,431,Unrated,"June 6, 2014",1 hrs. 32 min.,Grav.,"$52,909",2014,17,17
,"$53,500",,-,Sideshow Releasing,Romantic Comedy,Shirin in Love,3/14,432,Unrated,"March 14, 2014",1 hrs. 44 min.,SSR,"$49,254",2014,,
"$7,400","$52,700",,10/2,Quadratic Media,Comedy / Drama,The Discoverers,5/16,433,Unrated,"May 16, 2014",1 hrs. 44 min.,Quad,"$50,020",2014,1,4
"$7,900","$52,700",,10/2,Variance Films,Drama,The Retrieval,3/14,434,R,"March 14, 2014",1 hrs. 34 min.,Vari.,"$50,257",2014,1,5
"$8,600","$52,500",,5/4,Vitagraph,Family,American Mustang,1/17,435,PG,"January 17, 2014",,Vita.,"$48,700",2014,1,3
"$22,500","$52,400",,7/20,FilmBuff/Participant Media,Documentary,The Internet's Own Boy,6/27,436,Unrated,"June 27, 2014",1 hrs. 45 min.,FB/Part.,"$48,911",2014,12,12
"$23,500","$51,800",,4/17,Screen Media,Comedy,A Birder's Guide to Everything,3/21,437,PG-13,"March 21, 2014",1 hrs. 26 min.,Scre.,"$48,713",2014,8,8
"$22,300","$51,500",,-,Spacey LTD,Documentary,NOW: In the Wings on a World Stage,5/2,438,Unrated,"May 2, 2014",1 hrs. 33 min.,Spa.,"$49,591",2014,3,3
"$5,500","$51,000",,1/15,Distrib Films,Foreign,Viva La Liberta,11/7,440,Unrated,"November 7, 2014",1 hrs. 34 min.,Distrib.,"$48,541",2014,2,10
"$3,900","$51,000",,7/31,IFC,Romantic Comedy,Lucky Them,5/30,439,R,"May 30, 2014",1 hrs. 36 min.,IFC,"$48,421",2014,1,9
"$7,900","$50,700",,6/5,Rialto,Foreign,Alphaville (2013 re-release),2/7,441,Unrated,"February 7, 2014",1 hrs. 39 min.,Rialto,"$47,696",2014,1,2
"$17,400","$50,300",,5/15,Entertainment One,Drama,Decoding Annie Parker,5/2,442,R,"May 2, 2014",1 hrs. 31 min.,EOne,"$48,390",2014,13,13
"$7,500","$50,100",,10/12,Abramorama,Drama,A Master Builder,7/23,443,Unrated,"July 23, 2014",2 hrs. 7 min.,Abr.,"$46,874",2014,1,4
"$32,900","$48,400",,8/3,Rocky Mountain Pictures,Documentary,There's No Place Like Utopia,7/18,444,PG-13,"July 18, 2014",1 hrs. 50 min.,RM,"$45,254",2014,1,5
,"$48,300",,11/12,Kino Lorber,Documentary,Monk With a Camera,11/21,445,Unrated,"November 21, 2014",1 hrs. 30 min.,KL,"$45,938",2014,,4
"$13,300","$47,700",,10/30,Drafthouse,Documentary,The Dog,8/8,446,Unrated,"August 8, 2014",1 hrs. 40 min.,Drft.,"$44,581",2014,3,16
"$5,300","$47,300",,7/24,International Film Circuit,Documentary,Ai Weiwei: The Fake Case,5/16,447,Unrated,"May 16, 2014",1 hrs. 29 min.,ICir,"$45,255",2014,1,8
"$5,400","$47,200",,3/13,Long Shot Factory,Documentary,If You Build It,1/10,450,Unrated,"January 10, 2014",1 hrs. 25 min.,Long Shot,"$43,393",2014,1,5
"$38,400","$47,200",,5/29,Seatzy,Historical Drama,Return to The Hiding Place,5/23,449,PG-13,"May 23, 2014",1 hrs. 42 min.,SEA,"$45,405",2014,5,5
"$32,300","$47,200",,6/19,UTV Communications,Foreign,Filmistaan,6/6,448,Unrated,"June 6, 2014",1 hrs. 57 min.,UTV,"$45,406",2014,24,24
"$20,400","$46,200",,10/9,Eleven Arts,Animation,Road to Ninja - Naruto the Movie,8/29,451,Unrated,"August 29, 2014",1 hrs. 49 min.,Elev.,"$43,171",2014,40,44
"$5,700","$46,000",,4/17,Strand,Drama,Interior. Leather Bar.,1/3,452,Unrated,"January 3, 2014",1 hrs. 0 min.,Strand,"$42,534",2014,1,2
"$29,200","$46,000",,4/3,Roadside Attractions,Crime Drama,Blood Ties (2014),3/21,453,R,"March 21, 2014",2 hrs. 24 min.,RAtt.,"$42,472",2014,28,28
"$2,700","$44,700",,6/26,Ketchup Entertainment,Documentary,Next Goal Wins,4/25,454,Unrated,"April 25, 2014",1 hrs. 37 min.,KE,"$43,089",2014,5,10
"$15,600","$44,100",,-,Cohen Media Group,Documentary,The Last Of The Unjust,2/7,455,PG-13,"February 7, 2014",3 hrs. 38 min.,Cohen,"$40,563",2014,8,8
"$8,700","$42,500",,5/29,Oscilloscope Pictures,Documentary,Teenage,3/14,456,Unrated,"March 14, 2014",1 hrs. 18 min.,Osci.,"$40,169",2014,1,4
"$29,600","$42,100",,8/14,Well Go USA,Drama,Child of God,8/1,457,R,"August 1, 2014",1 hrs. 44 min.,WGUSA,"$39,324",2014,8,8
"$7,100","$41,700",,11/6,Argot Pictures,Documentary,Expedition to the End of the World,8/20,458,Unrated,"August 20, 2014",1 hrs. 30 min.,Argo.,"$39,115",2014,1,4
"$7,000","$41,300",,4/24,Breaking Glass Pictures,Foreign / Action,7 Boxes,2/7,459,Unrated,"February 7, 2014",1 hrs. 40 min.,BGP,"$38,106",2014,6,7
"$18,100","$39,000",,11/2,Well Go USA,Horror Comedy,Dead Snow 2: Red vs. Dead,10/10,460,R,"October 10, 2014",1 hrs. 40 min.,WGUSA,"$37,473",2014,25,25
"$11,100","$37,800",,10/2,Starz Media,Comedy,Not Cool,9/19,461,Unrated,"September 19, 2014",1 hrs. 30 min.,SM,"$36,026",2014,1,1
,"$37,600",,9/7,Cohen Media Group,Foreign,That Man From Rio,8/22,462,Unrated,"August 22, 2014",1 hrs. 52 min.,Cohen,"$35,144",2014,,2
"$25,200","$37,500",,3/27,Eleven Arts,Animation,Tiger & Bunny The Movie: The Rising,3/14,463,Unrated,"March 14, 2014",1 hrs. 48 min.,Elev.,"$34,471",2014,18,18
"$12,400","$36,900",,1/15,Rialto,Foreign,Le Jour Se Leve (2014 re-release),11/14,464,Unrated,"November 14, 2014",1 hrs. 27 min.,Rialto,"$35,321",2014,3,3
"$17,100","$36,800",,10/16,Argot Pictures,Documentary,This Ain't No Mouse Music!,9/19,465,Unrated,"September 19, 2014",1 hrs. 32 min.,Argo.,"$34,754",2014,4,6
"$5,000","$36,300",,11/6,Zeitgeist,Animation,Rocks in my Pockets,9/3,466,Unrated,"September 3, 2014",1 hrs. 28 min.,Zeit.,"$34,236",2014,1,3
"$6,900","$36,100",,-,Magnolia,Foreign,Big Bad Wolves,1/17,467,Unrated,"January 17, 2014",1 hrs. 50 min.,Magn.,"$33,232",2014,6,7
"$17,400","$36,100",,5/15,Tribeca Film,Drama,Beneath the Harvest Sky,4/25,468,Unrated,"April 25, 2014",1 hrs. 56 min.,Trib.,"$34,768",2014,8,10
"$19,700","$36,000",,-,Eleven Arts,Animation,Expelled from Paradise,12/13,469,Unrated,"December 13, 2014",1 hrs. 44 min.,Elev.,"$34,510",2014,13,13
,"$35,900",,10/9,Eleven Arts,Animation,K: Missing Kings,7/18,470,Unrated,"July 18, 2014",1 hrs. 13 min.,Elev.,"$33,531",2014,,39
"$7,800","$35,900",,7/24,Magnolia,Crime,Filth,5/30,471,R,"May 30, 2014",1 hrs. 37 min.,Magn.,"$34,411",2014,3,5
"$10,300","$35,700",,-,Drafthouse,Historical Drama,A Field in England,2/7,472,Unrated,"February 7, 2014",1 hrs. 30 min.,Drft.,"$32,846",2014,13,13
"$8,900","$35,700",,5/15,Variance Films,Drama,It Felt Like Love,3/21,473,Unrated,"March 21, 2014",1 hrs. 22 min.,Vari.,"$33,817",2014,1,3
"$6,600","$35,200",,12/11,Magnolia,Drama,White Bird in a Blizzard,10/24,474,R,"October 24, 2014",1 hrs. 31 min.,Magn.,"$33,821",2014,4,14
"$8,000","$33,900",,10/9,IFC,Romance,Bird People,9/12,475,Unrated,"September 12, 2014",2 hrs. 8 min.,IFC,"$32,111",2014,1,7
"$9,800","$33,800",,10/30,Strand,Foreign,Abuse of Weakness,8/15,476,Unrated,"August 15, 2014",1 hrs. 45 min.,Strand,"$31,611",2014,1,5
"$6,800","$33,700",,8/3,Film Movement,Foreign,For a Woman,5/2,477,Unrated,"May 2, 2014",1 hrs. 50 min.,FM,"$32,286",2014,2,4
"$25,300","$33,500",,10/30,Magnolia,Animation,The Hero of Color City,10/3,478,G,"October 3, 2014",1 hrs. 17 min.,Magn.,"$32,188",2014,69,69
"$7,800","$32,900",,3/13,IFC,Drama,Jimmy P,2/14,479,Unrated,"February 14, 2014",1 hrs. 57 min.,IFC,"$30,283",2014,1,8
"$8,100","$32,400",,9/11,Magnolia,Comedy / Drama,Happy Christmas,7/25,480,R,"July 25, 2014",1 hrs. 22 min.,Magn.,"$30,312",2014,4,9
"$9,000","$32,200",,4/30,Rialto,Foreign,The Passionate Thief (2014 re-release),12/5,481,Unrated,"December 5, 2014",1 hrs. 46 min.,Rialto,"$31,539",2014,1,2
"$5,700","$32,100",,6/12,The Film Collaborative,Drama,Southern Baptist Sissies,2/21,482,Unrated,"February 21, 2014",2 hrs. 18 min.,TFC,"$30,160",2014,1,3
"$5,600","$31,800",,6/26,Define American,Documentary,Documented,5/2,483,Unrated,"May 2, 2014",1 hrs. 31 min.,DefA,"$30,662",2014,1,3
"$31,200","$31,700",,-,Providence Film Partners,Family,Yellow Day,9/19,484,PG,"September 19, 2014",1 hrs. 38 min.,PFP,"$29,656Domestic Lifetime Gross: $173,819",2014,1,1
"$2,000","$31,400","$500,000",8/7,Moving Visions Entertainment,Drama,A Long Way Off,5/16,485,PG,"May 16, 2014",1 hrs. 45 min.,MVE,"$30,104",2014,1,15
"$3,800","$31,200",,12/18,Cinema Guild,Documentary,Manakamana,4/18,486,Unrated,"April 18, 2014",1 hrs. 58 min.,CGld,"$30,029",2014,1,4
"$6,200","$30,100",,6/19,Carlotta Films,Drama,Othello (2014 re-release),4/25,487,Unrated,"April 25, 2014",1 hrs. 30 min.,CFilms,"$28,980",2014,2,4
"$5,400","$30,100",,7/27,Variance Films,Foreign,Closed Curtain,7/9,488,Unrated,"July 9, 2014",1 hrs. 46 min.,Vari.,"$28,098",2014,1,5
"$5,300","$30,000",,-,Drafthouse,Foreign,Why Don't You Play in Hell,11/7,489,Unrated,"November 7, 2014",2 hrs. 9 min.,Drft.,"$28,534",2014,3,11
"$9,800","$29,700",,11/20,APD/Cinema Conservancy,Documentary,Stations of the Elevated,10/17,490,Unrated,"October 17, 2014",0 hrs. 45 min.,APD/C,"$28,516",2014,1,1
"$3,900","$28,800",,2/8,Rialto,Animation,The King and the Mockingbird,11/21,491,Unrated,"November 21, 2014",1 hrs. 27 min.,Rialto,"$27,513",2014,1,8
"$2,800","$28,700",,10/9,IFC,Comedy,Last Weekend,8/29,492,Unrated,"August 29, 2014",1 hrs. 34 min.,IFC,"$27,053",2014,1,8
"$7,700","$28,600",,-,Icarus Films,Foreign,Level Five,8/15,493,Unrated,"August 15, 2014",1 hrs. 46 min.,Icar.,"$27,000",2014,2,2
"$1,700","$28,200",,10/30,Strand,Drama,Lilting,9/26,494,Unrated,"September 26, 2014",1 hrs. 31 min.,Strand,"$27,054",2014,1,9
"$4,100","$27,600",,3/13,IFC,Comedy,Adult World,2/14,495,R,"February 14, 2014",1 hrs. 33 min.,IFC,"$25,368",2014,2,11
"$10,700","$26,800",,6/26,Variance Films,Documentary,Elena (2014),5/30,496,Unrated,"May 30, 2014",1 hrs. 22 min.,Vari.,"$25,788",2014,1,2
"$20,700","$26,600",,10/16,Rocky Mountain Pictures,Romantic Comedy,Christian Mingle,10/10,497,PG,"October 10, 2014",,RM,"$25,480",2014,15,15
"$9,000","$26,400",,9/25,The Film Collaborative,Documentary,Born to Fly: Elizabeth Streb vs. Gravity,9/10,498,Unrated,"September 10, 2014",1 hrs. 22 min.,TFC,"$24,630",2014,1,3
"$9,400","$24,900",,12/18,Music Box Films,Documentary,Happy Valley (2014),11/21,499,Unrated,"November 21, 2014",1 hrs. 38 min.,MBox,"$23,868",2014,4,4
"$13,700","$24,700",,7/27,Variance Films,Documentary,Video Games: The Movie,7/18,500,Unrated,"July 18, 2014",1 hrs. 45 min.,Vari.,"$23,043",2014,25,25
"$4,000","$24,600",,2/16,Big World Pictures,Foreign,A Tale of Winter (Conte d'hiver),12/19,501,Unrated,"December 19, 2014",1 hrs. 54 min.,BWP,"$23,268",2014,1,3
"$1,400","$24,600",,3/9,IFC,Foreign,Two Lives,2/28,502,Unrated,"February 28, 2014",1 hrs. 37 min.,IFC,"$22,620",2014,1,1
,"$24,400",,10/9,Riot Studios,Comedy,Believe Me,9/26,503,PG-13,"September 26, 2014",1 hrs. 33 min.,Riot,"$23,419",2014,14,14
"$3,200","$24,200",,4/17,Magnolia,Thriller,Grand Piano,3/7,504,R,"March 7, 2014",1 hrs. 30 min.,Magn.,"$22,555",2014,2,10
,"$23,900",,-,Eleven Arts,Animation,Short Peace,3/3,505,Unrated,"March 3, 2014",1 hrs. 8 min.,Elev.,"$22,862",2014,,27
,"$23,600",,9/7,Cohen Media Group,Comedy / Drama,May in the Summer,8/22,506,R,"August 22, 2014",1 hrs. 39 min.,Cohen,"$22,004",2014,,8
"$7,900","$23,300",,12/8,Indican,Documentary,History of Jazz: Oxygen for the Ears,10/24,507,Unrated,"October 24, 2014",1 hrs. 34 min.,Indic.,"$23,048",2014,3,5
,"$22,700",,3/5,Kino Lorber,Drama,Memphis,9/5,508,Unrated,"September 5, 2014",1 hrs. 15 min.,KL,"$21,286",2014,,5
"$5,100","$22,600",,-,Tribeca Film,Foreign,Bright Days Ahead,4/25,509,Unrated,"April 25, 2014",1 hrs. 34 min.,Trib.,"$21,770",2014,4,6
,"$22,400",,2/26,Kino Lorber,Documentary,The Decent One,10/1,510,Unrated,"October 1, 2014",1 hrs. 34 min.,KL,"$21,327",2014,,2
"$15,400","$22,300",,7/10,Eros,Foreign,Lekar Hum Deewana Dil,7/4,511,Unrated,"July 4, 2014",,Eros,"$20,874",2014,50,50
"$3,900","$22,200",,10/8,Icarus Films,Documentary,The Great Flood,1/8,512,Unrated,"January 8, 2014",1 hrs. 16 min.,Icar.,"$20,694",2014,1,1
,"$21,900",,1/8,Kino Lorber,Drama,The Sacrifice,11/12,513,Unrated,"November 12, 2014",,KL,"$20,945Domestic Lifetime Gross: $81,963",2014,,2
"$6,900","$21,900",,1/12,Indican,Drama,NightLights,8/29,514,PG-13,"August 29, 2014",1 hrs. 37 min.,Indic.,"$21,147",2014,3,6
"$4,300","$21,800",,3/6,IFC,Drama,Run and Jump,1/24,515,Unrated,"January 24, 2014",1 hrs. 46 min.,IFC,"$20,061",2014,2,3
"$7,000","$21,500",,12/29,Indican,Drama,Coming Up Roses (2014 re-release),2/14,516,R,"February 14, 2014",1 hrs. 33 min.,Indic.,"$20,567Domestic Lifetime Gross: $20,567",2014,2,4
"$7,400","$21,000",,-,First Run,Documentary,Peter Brook: The Tightrope,1/31,517,Unrated,"January 31, 2014",1 hrs. 26 min.,FRun,"$19,365",2014,1,2
,"$21,000",,7/3,Oscilloscope Pictures,Documentary,The Past is a Grotesque Animal,6/16,518,Unrated,"June 16, 2014",1 hrs. 30 min.,Osci.,"$20,056",2014,,10
